Interval,Sv_mean,NASC,Height_mean,Date_M,Time_M
2555218,-73.171475,67.46991,32.4912,20180801, 13:34:59.4500
2555219,-74.165115,53.671796,32.4912,20180801, 13:44:59.4400
2555220,-73.416473,63.769102,32.4912,20180801, 13:54:59.4000
2555221,-70.807507,116.280497,32.4912,20180801, 14:04:59.3800
2555222,-73.451342,63.259154,32.4912,20180801, 14:14:59.3800
2555223,-66.448485,317.255469,32.4912,20180801, 14:24:59.3800
2555224,-73.740967,59.178078,32.4912,20180801, 14:34:59.3800
2555225,-71.230987,105.477266,32.4912,20180801, 14:44:59.3800
2555226,-73.918269,56.810769,32.4912,20180801, 14:54:59.3500
2555227,-71.361988,102.323152,32.484854,20180801, 15:04:59.3200
2555228,-71.93603,89.67153,32.4912,20180801, 15:14:59.3200
2555229,-73.18974,67.186742,32.4912,20180801, 15:24:59.3200
2555230,-73.561163,61.679562,32.4912,20180801, 15:34:59.3200
2555231,-74.055742,55.040625,32.4912,20180801, 15:44:59.3200
2555232,-71.964922,89.076966,32.4912,20180801, 15:54:59.3100
2555233,-69.518989,156.442167,32.490837,20180801, 16:04:59.2700
2555234,-56.764361,2949.996308,32.4912,20180801, 16:14:59.2600
2555235,-73.108433,68.456435,32.4912,20180801, 16:24:59.2600
2555236,-57.627784,2418.0777,32.490535,20180801, 16:34:59.2600
2555237,-73.267826,65.98952,32.4912,20180801, 16:44:59.2600
2555238,-75.776231,37.036886,32.4912,20180801, 16:54:59.2600
2555239,-75.069977,43.577254,32.4912,20180801, 17:04:59.2200
2555240,-78.359104,20.433709,32.4912,20180801, 17:14:59.2000
2555241,-74.977476,44.462629,32.452701,20180801, 17:24:59.2000
2555242,-75.525208,39.237271,32.488359,20180801, 17:34:59.2000
2555243,-75.911823,35.897819,32.490656,20180801, 17:44:59.2000
2555244,-73.499535,62.514395,32.466965,20180801, 17:54:59.2000
2555245,-73.275348,65.822643,32.465212,20180801, 18:04:59.1700
2555246,-76.032335,34.828422,32.40973,20180801, 18:14:59.1300
2555247,-74.618475,48.144389,32.352012,20180801, 18:24:59.1300
2555248,-75.054264,43.539146,32.345546,20180801, 18:34:59.1300
2555249,-69.515437,155.528678,32.274713,20180801, 18:44:59.1300
2555250,-76.411629,31.668945,32.159156,20180801, 18:54:59.1300
2555251,-74.864604,45.01364,32.011991,20180801, 19:04:59.1300
