Interval,Sv_mean,NASC,Height_mean,Date_M,Time_M
2558161,-66.659545,183.642977,19.744085,20180822, 00:04:59.1200
2558162,-66.811679,174.119395,19.387564,20180822, 00:14:59.1200
2558163,-67.650552,144.727248,19.548509,20180822, 00:24:59.1100
2558164,-68.521155,113.131528,18.67271,20180822, 00:34:59.0700
2558165,-69.062689,103.416488,19.336011,20180822, 00:44:59.0600
2558166,-69.476601,93.713812,19.274002,20180822, 00:54:59.0600
2558167,-68.891473,104.67257,18.814315,20180822, 01:04:59.0600
2558168,-68.302947,122.036271,19.155424,20180822, 01:14:59.0600
2558169,-68.981856,104.311479,19.143699,20180822, 01:24:59.0600
2558170,-68.450093,112.769837,18.310931,20180822, 01:34:59.0300
2558171,-70.359034,75.236779,18.96015,20180822, 01:44:59.0000
2558172,-71.603617,56.499043,18.963172,20180822, 01:54:59.0000
2558173,-69.285342,97.348412,19.158929,20180822, 02:04:59.0000
2558174,-71.553975,56.843853,18.86206,20180822, 02:14:59.0000
2558175,-69.292864,94.975505,18.724323,20180822, 02:24:59.0000
2558176,-70.427051,72.702473,18.610687,20180822, 02:34:59.9800
2558177,-69.113607,96.229544,18.20444,20180822, 02:44:59.9400
2558178,-68.066292,123.881775,18.413856,20180822, 02:54:59.9300
2558179,-66.184636,187.168405,18.03866,20180822, 03:04:59.9300
2558180,-65.007243,246.977208,18.15053,20180822, 03:14:59.9300
2558181,-63.105062,369.759398,17.536122,20180822, 03:24:59.9300
2558182,-62.895445,391.509097,17.692715,20180822, 03:34:59.9300
2558183,-64.860945,249.870918,17.754906,20180822, 03:44:59.8900
2558184,-66.458801,169.061666,17.355353,20180822, 03:54:59.8700
2558185,-67.355871,135.571848,17.110582,20180822, 04:04:59.8700
2558186,-74.326013,26.647883,16.740644,20180822, 04:14:59.8700
2558187,-82.617058,4.022026,17.047424,20180822, 04:24:59.8700
2558188,-67.281597,134.780103,16.72221,20180822, 04:34:59.8700
2558189,-63.564595,333.415255,17.57734,20180822, 04:44:59.8500
2558190,-61.492466,531.866204,17.400319,20180822, 04:54:59.8100
2558191,-61.989621,495.703886,18.184133,20180822, 05:04:59.8100
2558192,-65.106376,239.250015,17.988617,20180822, 05:14:59.8100
2558193,-64.31293,278.998238,17.474415,20180822, 05:24:59.8100
2558194,-65.179963,235.35048,17.997804,20180822, 05:34:59.8100
2558195,-66.237183,182.389009,17.792014,20180822, 05:44:59.8100
2558196,-66.663482,169.929528,18.286272,20180822, 05:54:59.7600
2558197,-67.854262,127.965281,18.114509,20180822, 06:04:59.7500
2558198,-70.907372,62.560889,17.887445,20180822, 06:14:59.7500
2558199,-66.542183,176.556617,18.476106,20180822, 06:24:59.7500
2558200,-73.546547,35.869538,18.83166,20180822, 06:34:59.7500
2558201,-59.760655,877.43646,19.265904,20180822, 06:44:59.7500
2558202,-64.446559,296.835142,19.172528,20180822, 06:54:59.7200
2558203,-65.752371,216.734437,18.909201,20180822, 07:04:59.6800
2558204,-61.831721,529.819608,18.741669,20180822, 07:14:59.6800
2558205,-60.421321,735.675387,18.807304,20180822, 07:24:59.6800
2558206,-67.261846,152.097724,18.785184,20180822, 07:34:59.6800
2558207,-63.761825,343.590941,18.955376,20180822, 07:44:59.6800
2558208,-62.97979,407.578164,18.780107,20180822, 07:54:59.6700
2558209,-66.242162,194.048251,18.951085,20180822, 08:04:59.6300
2558210,-68.66389,112.06751,19.115112,20180822, 08:14:59.6200
2558211,-70.536133,75.00326,19.687999,20180822, 08:24:59.6200
2558212,-76.134376,20.021296,19.073833,20180822, 08:34:59.6200
2558213,-81.289889,6.035638,18.846044,20180822, 08:44:59.6200
2558214,-84.222108,3.19128,19.574195,20180822, 08:54:59.6200
2558215,-72.003869,52.752589,19.415063,20180822, 09:04:59.5800
2558216,-80.355202,7.613372,19.169264,20180822, 09:14:59.5600
2558217,-79.543345,9.40527,19.643275,20180822, 09:24:59.5600
2558218,-80.640063,7.298802,19.623029,20180822, 09:34:59.5600
2558219,-90.253035,0.794905,19.549114,20180822, 09:44:59.5600
2558220,-81.049612,6.578592,19.435793,20180822, 09:54:59.5600
2558221,-83.195524,3.948532,19.12037,20180822, 10:04:59.5400
2558222,-80.051561,8.384915,19.686246,20180822, 10:14:59.5000
2558223,-73.420973,38.444249,19.608161,20180822, 10:24:59.5000
2558224,-78.397032,12.328259,19.774848,20180822, 10:34:59.5000
2558225,-78.284133,12.334647,19.277387,20180822, 10:44:59.5000
2558226,-67.750733,142.714214,19.726437,20180822, 10:54:59.5000
2558227,-70.99695,67.932328,19.828033,20180822, 11:04:59.4900
2558228,-68.359736,125.111257,19.896569,20180822, 11:14:59.4500
2558229,-72.853994,44.877225,20.087854,20180822, 11:24:59.4300
2558230,-74.530989,27.554045,18.14648,20180822, 11:34:59.4300
2558231,-74.960426,27.464444,19.967402,20180822, 11:44:59.4300
2558232,-69.413591,97.353831,19.734234,20180822, 11:54:59.4300
2558233,-69.281676,98.321308,19.334077,20180822, 12:04:59.4300
2558234,-72.446409,45.972796,18.734839,20180822, 12:14:59.4000
2558235,-78.258021,12.198366,18.950118,20180822, 12:24:59.3700
2558236,-70.749657,65.911794,18.173435,20180822, 12:34:59.3700
2558237,-91.091774,0.618303,18.445344,20180822, 12:44:59.3700
2558238,-76.165913,19.018828,18.250856,20180822, 12:54:59.3700
2558239,-68.144339,123.059146,18.623272,20180822, 13:04:59.3700
2558240,-68.497891,112.458426,18.462448,20180822, 13:14:59.3600
2558241,-64.804293,254.329727,17.837524,20180822, 13:24:59.3200
2558242,-75.086754,25.050828,18.75019,20180822, 13:34:59.3100
2558243,-70.666976,62.281295,16.848585,20180822, 13:44:59.3100
2558244,-79.188735,8.942684,17.212721,20180822, 13:54:59.3100
2558245,-80.30522,7.176362,17.862182,20180822, 14:04:59.3100
2558246,-83.984886,3.065645,17.804041,20180822, 14:14:59.3100
2558247,-72.814351,38.739347,17.182865,20180822, 14:24:59.2700
2558248,-79.147753,8.508933,16.224024,20180822, 14:34:59.2500
2558249,-84.317326,2.653486,16.636328,20180822, 14:44:59.2500
2558250,-78.382911,10.823735,17.30519,20180822, 14:54:59.2500
2558251,-78.720769,10.294974,17.79141,20180822, 15:04:59.2500
2558252,-82.423439,4.380712,17.758109,20180822, 15:14:59.2500
2558253,-81.383324,5.613602,17.909444,20180822, 15:24:59.2200
2558254,-84.444644,2.793641,18.036121,20180822, 15:34:59.1800
2558255,-79.321032,9.082657,18.022886,20180822, 15:44:59.1800
2558256,-91.775559,0.513244,17.922076,20180822, 15:54:59.1800
2558257,-87.547578,1.354696,17.869314,20180822, 16:04:59.1800
2558258,-77.614707,13.228372,17.720879,20180822, 16:14:59.1800
2558259,-77.701026,13.086929,17.883335,20180822, 16:24:59.1800
2558260,-79.718851,7.925547,17.235445,20180822, 16:34:59.1400
2558261,-81.617913,5.207397,17.535578,20180822, 16:44:59.1200
2558262,-82.447454,4.212496,17.170898,20180822, 16:54:59.1200
2558263,-80.808636,6.187407,17.293405,20180822, 17:04:59.1200
2558264,-86.224523,1.75718,17.091362,20180822, 17:14:59.1200
2558265,-79.744759,7.884429,17.248621,20180822, 17:24:59.1200
2558266,-74.889647,23.964957,17.141526,20180822, 17:34:59.0900
2558267,-88.536338,1.05664,17.501249,20180822, 17:44:59.0600
2558268,-74.722396,25.367065,17.458943,20180822, 17:54:59.0600
2558269,-69.080774,92.483798,17.364056,20180822, 18:04:59.0700
2558270,-74.258105,27.614776,17.078912,20180822, 18:14:59.0600
2558271,-67.800556,127.528545,17.830815,20180822, 18:24:59.0600
2558272,-64.891844,259.433036,18.565977,20180822, 18:34:59.0400
2558273,-65.735411,214.777795,18.665457,20180822, 18:44:59.0100
2558274,-68.644817,109.862026,18.656814,20180822, 18:54:59.0100
2558275,-69.547785,88.46925,18.496051,20180822, 19:04:59.0000
2558276,-68.827055,104.591836,18.523006,20180822, 19:14:59.0000
