Interval,Sv_mean,NASC,Height_mean,Date_M,Time_M
2560863,-80.578458,5.393741,14.296974,20180909, 18:24:59.1900
2562303,-79.274072,5.937505,11.655191,20180919, 18:24:59.1200
2560864,-80.710856,5.277351,14.421475,20180909, 18:34:59.1800
2562304,-77.123959,9.831985,11.763736,20180919, 18:34:59.1200
2560865,-82.568398,3.575369,14.985418,20180909, 18:44:59.1800
2562305,-76.743663,12.816818,14.049301,20180919, 18:44:59.1200
2560866,-82.106327,4.056555,15.286155,20180909, 18:54:59.1800
2562306,-76.03489,15.725532,14.642072,20180919, 18:54:59.1200
2560867,-77.308377,12.124561,15.136028,20180909, 19:04:59.1500
2562307,-74.817521,17.970842,12.642377,20180919, 19:04:59.0800
2560868,-77.434118,11.641175,14.95949,20180909, 19:14:59.1200
2562308,-76.537273,15.277993,15.969884,20180919, 19:14:59.0600
2560869,-77.715607,11.141295,15.27582,20180909, 19:24:59.1200
2562309,-77.376457,11.942891,15.144791,20180919, 19:24:59.0600
2560870,-77.01388,13.229585,15.432716,20180909, 19:34:59.1200
2562310,-77.735148,11.412141,15.717739,20180919, 19:34:59.0600
2560871,-76.859291,13.271052,14.939727,20180909, 19:44:59.1200
2562311,-77.141819,13.71844,16.481427,20180919, 19:44:59.0600
2560872,-76.272163,15.356762,15.101639,20180909, 19:54:59.1200
2562312,-75.4323,18.792419,15.230734,20180919, 19:54:59.0600
2560873,-76.266987,15.454265,15.179422,20180909, 20:04:59.1000
2562313,-77.139409,13.987539,16.7954,20180919, 20:04:59.0400
2560874,-76.547206,14.573229,15.268084,20180909, 20:14:59.0600
2562314,-77.582474,12.381066,16.463175,20180919, 20:15:00.0000
2560875,-77.226931,12.343384,15.122913,20180909, 20:24:59.0700
2562315,-74.460512,25.475321,16.507415,20180919, 20:24:59.9900
2560876,-75.7824,17.635315,15.492851,20180909, 20:34:59.0600
2562316,-77.032103,14.090992,16.50669,20180919, 20:34:59.9900
2560877,-76.451286,14.892841,15.262101,20180909, 20:44:59.0600
2562317,-76.520879,14.81001,15.422381,20180919, 20:45:00.0000
2560878,-75.812869,16.711788,14.784886,20180909, 20:54:59.0600
2562318,-74.605747,23.267376,15.58943,20180919, 20:54:59.9900
2560879,-76.606775,14.668596,15.580244,20180909, 21:04:59.0500
2562319,-79.455983,7.466043,15.282589,20180919, 21:04:59.9900
2562320,-75.615892,17.433029,14.739074,20180919, 21:14:59.9500
2560880,-76.741799,14.658964,16.061693,20180909, 21:15:00.0100
2560881,-75.581959,19.653451,16.487048,20180909, 21:24:59.9900
2562321,-75.983407,14.052108,12.929757,20180919, 21:24:59.9300
2560882,-75.956782,17.267307,15.79105,20180909, 21:34:59.9900
2562322,-75.607597,17.585032,14.839219,20180919, 21:34:59.9300
2560883,-76.241522,16.264105,15.881464,20180909, 21:44:59.9900
2562323,-77.564333,11.349531,15.028631,20180919, 21:44:59.9300
2560884,-75.951378,17.472495,15.958824,20180909, 21:54:59.9900
2562324,-75.549793,17.583534,14.64177,20180919, 21:54:59.9400
2560885,-75.301244,20.974049,16.493575,20180909, 22:04:59.9900
2562325,-77.101807,11.949413,14.224449,20180919, 22:04:59.9300
2560886,-76.492975,16.202276,16.764154,20180909, 22:14:59.9700
2562326,-78.260025,10.520048,16.350399,20180919, 22:14:59.9000
2560887,-77.212824,14.26851,17.424856,20180909, 22:24:59.9300
2562327,-76.348423,14.674526,14.686373,20180919, 22:24:59.8700
2560888,-76.240931,17.967884,17.54277,20180909, 22:34:59.9300
2562328,-79.731372,7.213184,15.731579,20180919, 22:34:59.8700
2560889,-76.254802,18.321167,17.944921,20180909, 22:44:59.9300
2562329,-79.064439,7.989454,14.944078,20180919, 22:44:59.8700
2560890,-74.835544,25.766599,18.202022,20180909, 22:54:59.9300
2562330,-78.948679,9.189051,16.735809,20180919, 22:54:59.8700
2560891,-76.118924,19.251761,18.275575,20180909, 23:04:59.9300
2562331,-80.115829,6.684723,15.928484,20180919, 23:04:59.8700
2560892,-74.748565,21.886738,15.154643,20180909, 23:14:59.9200
2562332,-83.904645,3.061435,17.454108,20180919, 23:14:59.8600
2560893,-76.441276,14.891562,15.225657,20180909, 23:24:59.8900
2562333,-82.610146,3.820131,16.165943,20180919, 23:24:59.8200
2560894,-76.81617,16.854592,18.786393,20180909, 23:34:59.8700
2562334,-82.827214,3.735059,16.616021,20180919, 23:34:59.8100
2560895,-75.122399,25.393614,19.163402,20180909, 23:44:59.8700
2562335,-84.818953,2.385128,16.784763,20180919, 23:44:59.8100
2560896,-75.154726,25.503078,19.389801,20180909, 23:54:59.8700
2562336,-79.474306,7.512348,15.442386,20180919, 23:54:59.8100
2560897,-75.366358,23.561456,18.80815,20180910, 00:04:59.8700
2562337,-79.40483,8.072691,16.330877,20180920, 00:04:59.8100
2560898,-74.856809,24.895791,17.673194,20180910, 00:14:59.8700
2562338,-85.132093,2.162368,16.354871,20180920, 00:14:59.8100
2560899,-74.591624,27.073553,18.080724,20180910, 00:24:59.8300
2562339,-81.619369,4.713028,15.876146,20180920, 00:24:59.7700
2560900,-74.733816,27.42064,18.922014,20180910, 00:34:59.8100
2562340,-81.347607,4.878723,15.43743,20180920, 00:34:59.7400
2560901,-73.397959,35.579621,18.05117,20180910, 00:44:59.8100
2562341,-77.624424,11.624279,15.606897,20180920, 00:44:59.7400
