Interval,Sv_mean,NASC,Height_mean,Date_M,Time_M
2558161,-66.892953,174.033774,19.744085,20180822, 00:04:59.1200
2558162,-66.658169,180.384056,19.387564,20180822, 00:14:59.1200
2558163,-67.476168,150.65678,19.548509,20180822, 00:24:59.1100
2558164,-68.50139,113.647569,18.67271,20180822, 00:34:59.0700
2558165,-68.649258,113.745147,19.336011,20180822, 00:44:59.0600
2558166,-69.275912,98.145989,19.274002,20180822, 00:54:59.0600
2558167,-68.681415,109.859793,18.814315,20180822, 01:04:59.0600
2558168,-68.176383,125.645018,19.155424,20180822, 01:14:59.0600
2558169,-69.112807,101.213173,19.143699,20180822, 01:24:59.0600
2558170,-68.719542,105.985896,18.310931,20180822, 01:34:59.0300
2558171,-70.497811,72.870625,18.96015,20180822, 01:44:59.0000
2558172,-71.886758,52.933068,18.963172,20180822, 01:54:59.0000
2558173,-69.749802,87.474776,19.158929,20180822, 02:04:59.0000
2558174,-71.71622,54.75944,18.86206,20180822, 02:14:59.0000
2558175,-69.499736,90.557494,18.724323,20180822, 02:24:59.0000
2558176,-70.777041,67.07337,18.610687,20180822, 02:34:59.9800
2558177,-69.488405,88.273159,18.20444,20180822, 02:44:59.9400
2558178,-68.26534,118.332098,18.413856,20180822, 02:54:59.9300
2558179,-66.383125,178.806619,18.03866,20180822, 03:04:59.9300
2558180,-65.277658,232.068047,18.15053,20180822, 03:14:59.9300
2558181,-63.075127,372.316881,17.536122,20180822, 03:24:59.9300
2558182,-63.075392,375.618636,17.692715,20180822, 03:34:59.9300
2558183,-65.370638,222.201199,17.754906,20180822, 03:44:59.8900
2558184,-67.296164,139.414797,17.355353,20180822, 03:54:59.8700
2558185,-68.388673,106.878235,17.110582,20180822, 04:04:59.8700
2558186,-77.183106,13.802361,16.740644,20180822, 04:14:59.8700
2558187,-83.352281,3.395646,17.047424,20180822, 04:24:59.8700
2558188,-67.442327,129.883157,16.72221,20180822, 04:34:59.8700
2558189,-63.626987,328.659546,17.57734,20180822, 04:44:59.8500
2558190,-61.527423,527.602325,17.400319,20180822, 04:54:59.8100
2558191,-62.034476,490.61053,18.184133,20180822, 05:04:59.8100
2558192,-65.223244,232.897721,17.988617,20180822, 05:14:59.8100
2558193,-64.341103,277.19426,17.474415,20180822, 05:24:59.8100
2558194,-65.226165,232.85998,17.997804,20180822, 05:34:59.8100
2558195,-66.362455,177.203168,17.792014,20180822, 05:44:59.8100
2558196,-66.710089,168.115649,18.286272,20180822, 05:54:59.7600
2558197,-67.942706,125.38563,18.114509,20180822, 06:04:59.7500
2558198,-71.107604,59.742,17.887445,20180822, 06:14:59.7500
2558199,-66.572238,175.338993,18.476106,20180822, 06:24:59.7500
