Interval,Sv_mean,NASC,Height_mean,Date_M,Time_M
2558161,-88.597017,1.080359,18.145876,20180822, 00:04:59.5600
2558162,-999,0,17.866594,20180822, 00:14:59.5600
2558163,-86.996309,1.495289,17.372578,20180822, 00:24:59.5600
2558164,-87.746718,1.258081,17.373545,20180822, 00:34:59.5700
2558165,-93.927806,0.310752,17.811596,20180822, 00:44:59.5600
2558166,-90.218435,0.713626,17.410956,20180822, 00:54:59.5300
2558167,-999,0,18.009287,20180822, 01:04:59.4900
2558168,-999,0,17.852512,20180822, 01:14:59.4900
2558169,-97.444978,0.138869,17.890044,20180822, 01:24:59.4900
2558170,-115.165247,0.002277,17.353057,20180822, 01:34:59.4900
2558171,-999,0,17.638382,20180822, 01:44:59.4900
2558172,-88.447079,1.070592,17.371611,20180822, 01:54:59.4900
2558173,-999,0,16.819152,20180822, 02:04:59.4400
2558174,-999,0,16.905759,20180822, 02:14:59.4400
2558175,-102.341555,0.04302,17.11318,20180822, 02:24:59.4300
2558176,-91.908535,0.46756,16.834443,20180822, 02:34:59.4300
2558177,-91.017803,0.579133,16.985053,20180822, 02:44:59.4300
2558178,-92.6016,0.40292,17.017145,20180822, 02:54:59.4300
2558179,-999,0,16.790444,20180822, 03:04:59.4000
2558180,-92.918365,0.373522,16.969158,20180822, 03:14:59.3700
2558181,-87.322354,1.285598,16.100852,20180822, 03:24:59.3700
2558182,-84.666815,2.407608,16.359706,20180822, 03:34:59.3700
2558183,-95.025921,0.221302,16.333718,20180822, 03:44:59.3700
2558184,-99.015026,0.088087,16.290142,20180822, 03:54:59.3700
2558185,-90.902979,0.57003,16.281862,20180822, 04:04:59.3500
2558186,-91.078767,0.542942,16.148719,20180822, 04:14:59.3100
2558187,-79.824502,7.321893,16.314801,20180822, 04:24:59.3100
2558188,-70.621115,60.290218,16.138626,20180822, 04:34:59.3100
2558189,-73.734997,30.095245,16.500828,20180822, 04:44:59.3100
2558190,-71.526206,50.681296,16.710002,20180822, 04:54:59.3100
2558191,-63.31727,342.943057,17.078791,20180822, 05:04:59.3000
2558192,-62.560187,390.74109,16.346168,20180822, 05:14:59.2600
2558193,-65.284672,212.895374,16.677909,20180822, 05:24:59.2400
2558194,-65.932648,183.196293,16.660564,20180822, 05:34:59.2400
2558195,-63.725496,318.079484,17.401769,20180822, 05:44:59.2400
2558196,-64.972621,236.347864,17.231456,20180822, 05:54:59.2400
2558197,-60.192998,703.127366,17.054616,20180822, 06:04:59.2400
2558198,-63.140858,368.020947,17.598131,20180822, 06:14:59.2200
2558199,-62.759057,406.80635,17.815645,20180822, 06:24:59.1800
2558200,-71.642838,52.581659,17.808453,20180822, 06:34:59.1800
2558201,-77.881232,12.413125,17.681232,20180822, 06:44:59.1800
2558202,-69.921693,78.914779,17.981909,20180822, 06:54:59.1800
2558203,-62.77824,403.107734,17.731819,20180822, 07:04:59.1800
2558204,-68.819541,103.739515,18.340303,20180822, 07:14:59.1700
2558205,-63.299206,366.234979,18.16304,20180822, 07:24:59.1300
2558206,-73.496792,34.017289,17.655788,20180822, 07:34:59.1200
2558207,-71.545928,53.998454,17.884725,20180822, 07:44:59.1200
2558208,-82.867158,4.051877,18.19199,20180822, 07:54:59.1200
2558209,-79.768577,8.333498,18.331298,20180822, 08:04:59.1200
2558210,-999,0,18.155909,20180822, 08:14:59.1200
2558211,-80.658793,6.682658,18.04416,20180822, 08:24:59.0800
2558212,-999,0,17.500162,20180822, 08:34:59.0600
2558213,-74.80651,25.624717,17.981184,20180822, 08:44:59.0600
2558214,-69.342711,94.616842,18.86895,20180822, 08:54:59.0600
2558215,-74.771793,26.011141,18.107015,20180822, 09:04:59.0600
