Interval,Sv_mean,NASC,Height_mean,Date_M,Time_M
2555137,-80.669587,11.077823,29.986189,20180801, 00:05:18.2000
2555138,-72.676699,70.186457,30.160005,20180801, 00:14:59.2000
2555139,-76.004584,33.370512,30.855278,20180801, 00:24:59.2000
2555140,-72.894695,70.612046,31.904835,20180801, 00:34:59.2000
2555141,-75.515805,38.843034,32.092373,20180801, 00:44:59.2000
2555142,-75.430612,39.105986,31.682002,20180801, 00:54:59.2000
2555143,-76.473091,31.244865,32.180733,20180801, 01:04:59.1600
2555144,-74.099292,54.212302,32.324755,20180801, 01:14:59.1300
2555145,-77.827941,22.940001,32.277191,20180801, 01:24:59.1300
2555146,-74.307199,51.871227,32.445509,20180801, 01:34:59.1300
2555147,-77.021283,27.773032,32.453366,20180801, 01:44:59.1300
2555148,-95.862267,0.362156,32.406406,20180801, 01:54:59.1300
2555149,-86.537076,3.100722,32.409972,20180801, 02:04:59.1100
2555150,-82.002296,8.828082,32.479113,20180801, 02:14:59.0700
2555151,-90.652488,1.204807,32.484371,20180801, 02:24:59.0700
2555152,-79.541244,15.540688,32.441641,20180801, 02:34:59.0700
2555153,-75.181946,42.461161,32.485882,20180801, 02:44:59.0700
2555154,-84.343268,5.148179,32.47047,20180801, 02:54:59.0700
2555155,-80.525001,12.40959,32.4912,20180801, 03:04:59.0600
2555156,-82.051624,8.731626,32.4912,20180801, 03:14:59.0400
2555157,-98.718397,0.188113,32.4912,20180801, 03:24:59.0100
2555158,-85.080468,4.347212,32.4912,20180801, 03:34:59.0100
2555159,-90.621417,1.213647,32.489447,20180801, 03:44:59.0100
2555160,-73.480134,62.841155,32.4912,20180801, 03:54:59.0100
2555161,-73.34052,64.866032,32.477118,20180801, 04:04:59.0100
2555162,-74.471423,49.836441,32.374086,20180801, 04:14:59.9800
2555163,-77.959767,22.367903,32.442185,20180801, 04:24:59.9500
2555164,-76.416463,31.911048,32.441097,20180801, 04:34:59.9500
2555165,-999,0,32.486305,20180801, 04:44:59.9500
2555166,-90.717951,1.186646,32.480623,20180801, 04:54:59.9500
2555167,-79.059897,17.386144,32.486365,20180801, 05:04:59.9500
